Account ID	Summoner Name	Rank	Role	Lane	Wins	kills	deaths	assists	goldEarned	goldSpent	magicDamageDealt	magicDamageDealtToChampions	magicalDamageTaken	physicalDamageDealt	physicalDamageDealtToChampions	physicalDamageTaken	trueDamageDealt	trueDamageDealtToChampions	trueDamageTaken	totalDamageDealt	totalDamageDealtToChampions	totalDamageTaken	longestTimeSpentLiving	damageDealtToTurrets	damageDealtToObjectives	totalHeal	totalUnitsHealed	visionScore	wardsPlaced	wardsKilled	visionWardsBoughtInGame	sightWardsBoughtInGame	totalTimeCrowdControlDealt	damageSelfMitigated	timeCCingOthers	totalMinionsKilled	neutralMinionsKilled	largestCriticalStrike	neutralMinionsKilledTeamJungle	neutralMinionsKilledEnemyJungle	champLevel	doubleKills	tripleKills	quadraKills	pentaKills	unrealKills	inhibitorKills	turretKills	killingSprees	largestKillingSpree	largestMultiKill
b4M3MrclA2BlOiHHY9RTjX52hhJ9VfIPmlK36sDaXuy798s	СофЫч	SILVER I	SOLO	MID	53	6.04	6.51	8.79	9726.51	8902.86	60464.98	13204.01	8271.98	30836.87	4155.33	11280.61	10053.6	2964.72	1011.83	101356.3	20324.91	20565.31	569.44	2144.82	5618.31	5037.54	2.17	14.43	8.49	0.76	0.09	0.0	155.22	10351.17	26.95	99.39	10.89	85.34	6.41	2.0	13.66	0.36	0.05	0.0	0.0	0.0	0.16	0.65	1.57	2.69	1.26
XWFpqgIGPQ9ctanFdp9koacr6LFZfxZ_VqhYYw7py1pjpKU	Nakomaru	SILVER I	SOLO	TOP	48	5.42	6.58	8.62	10735.63	9848.0	59098.97	8506.09	8992.1	58601.09	7120.19	15227.75	7906.94	1040.05	1562.97	125607.72	16667.09	25783.66	593.95	2124.61	12989.83	5212.1	1.36	11.91	5.25	1.01	0.72	0.0	470.04	31586.26	36.14	106.77	44.2	15.82	29.52	2.6	14.51	0.38	0.07	0.01	0.0	0.0	0.12	0.97	1.15	2.27	1.28
7fpNcNzls78YJqa-wCqfvFE0dg70LV1dxQtuSwUvwuJuFvo	dead wife	SILVER I	SOLO	TOP	55	4.37	5.96	10.55	9690.18	8530.86	44077.31	9138.3	8254.5	36895.86	4937.91	13130.96	6669.4	677.91	1398.68	87643.27	14754.87	22784.97	577.97	2623.12	6012.3	3683.2	2.29	21.74	10.01	1.14	1.68	0.0	350.82	28061.13	34.13	94.42	14.26	54.56	8.69	1.66	13.73	0.28	0.05	0.0	0.0	0.0	0.13	0.89	0.96	2.06	1.15
ZzuBC7GD4aarfNbv0ZHL69BjwZ8U_vpekgZ2m41RQyb7O-0	Vellengton	SILVER I	DUO_SUPPORT	BOTTOM	50	5.13	6.85	10.55	9245.78	8295.05	54727.46	13286.02	6812.98	7069.91	1203.26	9838.79	3925.27	1097.2	849.62	65723.55	15587.19	17502.22	557.56	2429.68	3906.91	4128.98	3.99	36.18	14.78	3.74	2.61	0.0	163.1	10252.27	39.21	66.8	2.5	0.0	1.17	0.47	13.28	0.35	0.07	0.01	0.0	0.0	0.24	0.85	1.24	1.96	1.24
mE4oVQjNpUbA61Fgp8_UYgbCyFFE7fY7m6G_JObnDtji4r0	zertalian	SILVER I	DUO_SUPPORT	BOTTOM	44	3.04	7.94	14.18	8391.16	7633.45	20860.33	7416.22	8761.7	10833.38	2307.44	10976.38	5416.67	1081.54	1276.46	37111.28	10805.99	21015.37	492.23	1203.35	2864.43	3820.52	3.54	38.71	21.6	1.84	1.05	0.0	205.25	24846.71	36.67	31.74	2.23	11.87	1.24	0.27	13.08	0.14	0.02	0.01	0.0	0.0	0.09	0.45	0.58	1.14	1.07
fb4sXwYtDt-2gboLOkCsruyRjZQytWVfwB7nD34Cjz5CQGc	ArhiCaster	SILVER I	DUO_CARRY	BOTTOM	52	5.49	4.76	9.11	10061.08	9099.03	11691.63	3354.32	6459.2	77610.77	11937.56	8921.27	6040.44	635.29	702.81	95343.46	15927.84	16084.18	659.05	3090.57	7700.04	3835.02	2.83	25.54	11.93	2.42	1.56	0.0	135.85	9736.91	24.24	116.46	5.74	553.74	2.85	0.89	12.96	0.62	0.1	0.0	0.0	0.0	0.31	1.09	1.32	2.8	1.36
k-lGaSX6AKNvIBnPnERHpBSNbvOoGMwmPJ8TsMoR-HYzRWY	Z3r0xT0l3rance	SILVER I	NONE	JUNGLE	56	9.59	7.66	7.49	12432.11	11208.85	26547.92	5772.25	9456.22	100983.97	14878.55	17531.87	9838.31	2624.31	1620.7	137371.14	23276.01	28609.57	477.55	4711.23	14871.17	6928.73	1.41	10.1	4.26	0.97	0.15	0.0	214.79	24047.32	26.71	105.82	46.67	250.81	30.25	4.53	14.37	1.14	0.23	0.04	0.02	0.0	0.18	1.68	2.27	3.77	1.74
AyuYovx_l7YK6Q3RGbBoRmUlrcH6x3zAYEnLN785AUfORDU	 IG  NING	SILVER I	SOLO	MID	51	6.54	6.36	7.39	11219.1	10367.01	45127.85	8500.45	8691.55	64840.45	8518.15	14235.63	6237.84	1075.33	1107.57	116206.93	18094.67	24035.67	553.73	3007.9	7964.77	6612.15	1.84	19.58	8.9	1.94	1.56	0.0	183.06	16854.88	19.37	121.64	26.56	123.54	17.43	3.31	14.38	0.68	0.14	0.01	0.0	0.0	0.17	0.8	1.45	2.84	1.49
gwrUctxknNgfhQtnfYW-cnbGknpMv6i3fVF9N84fCvG7jxQ	ВсемДобраГоспода	SILVER I	DUO_SUPPORT	BOTTOM	51	4.49	6.02	14.15	9636.5	8530.69	51301.05	13555.71	6241.88	12700.98	2151.61	10344.27	3121.26	746.01	667.38	67124.2	16454.23	17254.31	578.35	1878.34	4767.13	3399.3	1.54	45.23	21.95	3.37	2.75	0.0	385.98	12538.59	36.08	40.92	14.6	0.32	9.24	1.24	13.01	0.28	0.01	0.0	0.0	0.0	0.14	0.55	1.03	2.4	1.18
Ss3ewbEV7ZFSjG0ohsoEIpRnlOVuIi2S50FJyd9aemx_0KQ	Niico	SILVER I	SOLO	MID	51	8.16	6.76	7.46	11658.11	10699.7	28344.9	6314.39	8583.86	91871.73	13981.37	14842.96	5906.99	997.53	1464.07	126124.27	21294.0	24891.87	646.27	2978.0	7893.55	5036.05	1.17	13.43	7.35	0.97	0.02	0.0	151.31	19046.03	17.3	129.92	18.98	262.17	9.15	4.49	14.41	0.69	0.09	0.0	0.0	0.0	0.21	0.97	1.94	3.31	1.5
FraNGT-VDPYvxMa_zx30UVBz4elwO-gCYhuMVSs-AN6IF_I	Сердито ПОКАКАТЬ	SILVER I	DUO_CARRY	BOTTOM	43	6.75	6.77	7.45	11453.74	10465.34	20961.53	4319.0	7530.73	86837.65	12215.28	13838.36	8604.97	1427.14	1211.87	116405.04	17962.27	22581.75	553.99	3821.13	9056.72	4403.62	2.21	12.62	6.34	1.12	0.09	0.0	237.62	18346.62	19.29	129.88	22.69	368.22	14.52	1.68	13.98	1.03	0.12	0.02	0.0	0.0	0.16	1.29	1.52	2.87	1.61
8-1_qe5nV-r8QCJbnwFV6AsrQMS1Ns3rGAPuulLllbAyUR0	MikeOyzel	SILVER I	SOLO	TOP	47	5.98	4.77	6.48	11375.2	10502.22	20930.71	3914.08	9264.67	102180.3	12797.87	16020.79	8571.14	574.64	1810.03	131682.92	17287.39	27096.39	645.04	3641.02	11001.25	6784.06	1.17	13.68	6.71	1.21	0.39	0.0	114.22	23152.75	19.94	141.61	27.13	15.93	16.48	3.66	14.39	0.56	0.06	0.0	0.0	0.0	0.26	1.56	1.33	3.09	1.39
--RAcIugq4AAH_IPDjku1KbGf173YgTNFmRdAbXvGzaXkV4	Azar16	SILVER I	SOLO	TOP	52	5.45	7.12	8.52	9911.45	8929.75	50801.42	13088.47	8781.04	25971.84	4768.17	12504.22	5615.14	1504.84	1044.82	82389.3	19362.32	22330.94	547.29	2949.24	5764.25	3325.29	1.83	23.29	11.2	2.02	1.37	0.0	353.41	14923.17	34.81	101.71	6.74	77.16	3.4	1.18	13.83	0.32	0.03	0.0	0.0	0.0	0.17	0.78	1.31	2.27	1.19
p4iKZPvQGarzHwmtPhiiDASw48xkVvWEHwdnLhHs7AaTiIA	TopLuckyRabbit	SILVER I	DUO_SUPPORT	BOTTOM	47	3.98	6.3	8.51	9117.04	8247.55	52898.2	11137.27	6518.99	23706.65	2853.51	9939.75	6633.5	819.46	1002.67	83239.14	14810.97	17462.25	544.99	2608.76	5870.0	2130.99	1.51	23.97	12.38	1.73	0.42	0.0	134.42	12931.94	24.04	93.86	8.52	50.04	4.94	0.66	12.98	0.23	0.01	0.0	0.0	0.0	0.16	0.76	0.82	1.64	1.06
95k8MyWz1ePSKh4Y7DZT0M-md_PxkmWZujyOQXFArHGk7Lg	ZEDMАINER	SILVER I	SOLO	MID	51	8.81	6.81	6.26	11932.99	11329.57	71562.69	12890.97	9388.28	53569.47	7864.33	17019.48	6440.38	1327.26	1371.63	131573.26	22083.25	27780.15	538.14	3599.11	7151.97	11665.27	1.09	20.99	9.95	1.32	1.55	0.0	175.77	17915.83	16.05	137.09	20.59	86.85	12.97	3.03	14.47	1.07	0.22	0.05	0.01	0.0	0.17	1.25	1.99	3.64	1.76
p0kWtGCqufijDnxfRpYQvUBiY_HaSqMg52kYjFlsa17mqrU	Blacklocust	SILVER I	NONE	JUNGLE	57	5.04	4.47	10.37	10106.98	9133.6	45059.6	8236.54	6435.45	45613.63	5305.33	13819.0	7964.45	830.53	791.35	98638.44	14372.95	21046.56	662.02	1276.2	7999.97	8622.61	2.21	35.08	12.56	4.34	3.47	0.0	391.24	13816.92	26.31	35.9	64.74	100.36	45.35	3.42	13.54	0.4	0.02	0.0	0.0	0.0	0.11	0.7	1.25	2.54	1.22
zoT8p7dKREGEiUbQWEljhvj9cya1esLP0VcmyHOG5C4ndFk	Alexorio	SILVER I	DUO_SUPPORT	BOTTOM	54	6.07	7.24	12.57	10165.95	9205.25	19050.06	5302.9	8100.97	52084.39	8892.11	12096.37	8032.97	1157.95	1097.36	79168.39	15353.73	21295.59	507.25	2248.4	9274.65	2899.27	1.62	38.67	18.38	4.34	2.32	0.0	207.24	15017.69	24.88	59.1	26.55	125.71	14.19	3.18	13.03	0.41	0.02	0.0	0.0	0.0	0.15	1.01	1.52	2.39	1.29
0ecaeO6cdlvIDvwI8WR2owzaJ-OYbN84NRguzR8yn6bQFo4	GLM	SILVER I	NONE	JUNGLE	66	10.38	6.01	9.72	11732.99	11466.23	48202.37	8659.75	6840.56	57514.95	7712.63	16994.46	16931.25	2522.02	904.62	122649.35	18895.16	24740.48	576.06	1688.22	15316.6	7331.26	1.0	20.54	8.94	1.2	0.67	0.0	548.35	13594.19	25.43	24.76	89.92	312.35	58.71	5.42	13.79	1.02	0.16	0.01	0.0	0.0	0.33	0.85	2.27	4.94	1.7
jsEaLVBrSzH6UuWL5bkKllrQ3xIuHq10kE4OivdLCJTVrM0	zui17	SILVER I	SOLO	MID	51	6.09	5.31	8.18	10129.38	8973.29	46724.63	8684.58	6166.0	51152.94	6764.16	9067.75	3818.77	733.93	711.5	101697.08	16183.41	15946.05	613.94	2529.48	6994.34	2387.78	1.48	17.75	9.0	1.05	1.18	0.0	191.63	8817.33	25.82	112.4	15.01	282.52	9.09	2.01	13.44	0.65	0.07	0.01	0.0	0.0	0.12	0.71	1.45	2.66	1.37
qaeVJ7Hvp4ll1cT5TOAOqQ5kzluYAcQniT4ivdl8w8PE4rw	Фабрика Дерьма	SILVER I	SOLO	TOP	53	6.2	6.63	7.24	10965.03	9820.74	50143.64	10074.33	10096.57	62232.32	8633.36	17900.7	7126.69	1442.43	1967.66	119503.52	20150.8	29965.81	542.03	3360.42	9361.99	12447.58	1.17	8.72	4.16	0.56	0.28	0.0	202.74	23759.06	17.81	125.53	23.75	30.92	15.58	1.92	14.6	0.62	0.09	0.0	0.0	0.0	0.3	1.28	1.51	2.74	1.42
5oSWvm0B4Gk9c4uTwVp1utGPYuAc3sehVyiA5eEZ2QAnWI0	trezvy	SILVER I	SOLO	TOP	50	5.41	6.02	7.51	10356.88	9917.25	29451.43	6836.36	8162.03	68011.21	10089.96	14360.27	6671.74	1323.6	1255.63	104135.1	18250.64	23778.86	585.36	3456.46	7986.42	4470.87	1.74	22.29	10.29	1.64	2.41	0.0	206.33	20446.53	26.43	122.8	13.67	114.24	6.64	2.22	13.75	0.41	0.04	0.0	0.0	0.0	0.13	1.21	1.28	2.35	1.26
X5JRpnyR6es33DDNVg1Tpmnoa3bDisglqZKKRs7mxo8eQ74	Lorney	SILVER I	DUO_SUPPORT	BOTTOM	49	4.15	6.08	11.04	8937.07	8076.8	39002.93	10288.86	6200.25	14766.54	2908.87	8811.79	2711.97	620.16	907.79	56482.14	13818.56	15920.67	576.03	1938.23	3821.98	5617.07	2.65	31.53	15.43	2.29	3.2	0.0	123.34	10793.91	31.11	60.22	1.9	53.92	0.47	0.39	13.05	0.26	0.0	0.0	0.0	0.0	0.16	0.49	0.85	1.81	1.08
kcQW9KxQ_IgqOAqUtwQ8-lBthl9vhUfPmO8NuIWgMfWE8P4	это уже неважно	SILVER I	SOLO	MID	42	6.95	6.45	7.58	10482.24	9568.15	49418.45	10963.84	7691.59	49209.79	6606.36	12574.49	6807.37	1428.94	1159.36	105436.43	18999.89	21426.27	589.01	2201.14	7815.49	3745.61	1.25	18.0	7.62	1.3	1.15	0.0	229.36	17981.13	25.43	108.13	18.65	142.72	11.55	1.7	13.65	0.57	0.1	0.02	0.0	0.0	0.19	0.87	1.51	3.01	1.4
80tmtvoWIqeZh2zACcC6rQxTtolAvDgv188lMIHHZWX9nM8	Maynez	SILVER I	DUO_SUPPORT	BOTTOM	51	4.03	6.47	12.55	8957.3	8099.19	37139.02	9533.03	6139.39	13644.37	2291.45	9904.94	3360.83	879.61	725.29	54145.0	12704.7	16770.45	558.47	1671.48	3650.39	3392.52	2.91	50.32	23.07	3.76	2.38	0.0	244.56	14611.08	40.67	45.85	4.13	21.79	2.02	0.56	12.94	0.23	0.01	0.01	0.0	0.0	0.12	0.65	0.89	1.67	1.13
nFUIMtPk4cOhXCc6zbKy-kZ_YyLWxA12yQf6MhdBXnVkhUA	ShinaOsina	SILVER I	SOLO	MID	45	5.08	5.74	10.0	9806.68	8807.43	54525.75	12834.26	8239.99	32012.92	4192.93	12377.97	6403.09	793.24	1043.26	92942.57	17821.16	21662.01	578.14	1470.23	4995.62	5121.13	2.68	16.6	8.01	1.57	0.2	0.0	303.36	23114.23	36.31	100.16	16.46	64.53	11.7	0.75	13.79	0.24	0.02	0.01	0.0	0.0	0.09	0.42	1.11	2.26	1.16
B86lJ9hVD0s6dO-KYtTa7AoPoY3Tk7duIPVvn0CMT884jcA	ComradChannel	SILVER I	DUO_SUPPORT	BOTTOM	47	5.61	7.21	12.65	10190.75	9164.94	49404.7	13338.48	7467.05	25435.82	4120.68	12099.19	4632.37	1071.74	959.45	79473.8	18531.76	20526.59	575.01	1710.4	6986.77	5634.17	2.68	29.85	10.88	3.95	1.69	0.0	275.26	11982.74	38.14	47.25	28.74	16.9	18.55	2.87	13.57	0.38	0.03	0.0	0.0	0.0	0.11	0.71	1.26	2.28	1.27
OA5MTzl3UUuEjsSLS7LrLm5ok1HIpqG6hAvjAAx0vnFUFl0	Digital Sin	SILVER I	DUO_CARRY	BOTTOM	50	6.67	5.31	8.83	12071.14	11126.71	9607.78	2072.82	6485.75	125359.82	16412.43	10796.35	6190.36	635.56	742.27	141158.63	19121.5	18025.24	673.41	3523.81	11573.05	4332.88	2.71	13.26	7.05	1.3	0.03	0.0	90.7	10018.29	15.29	140.1	35.34	542.16	25.92	1.79	13.97	0.87	0.15	0.01	0.0	0.0	0.31	1.21	1.56	3.17	1.53
XJ4t1eK5CHb1DzM867w-IGY69tfYd7Rgl-XWiJfAU0ejmiU	KenRick	SILVER I	SOLO	MID	43	5.63	6.83	8.29	9563.3	8901.62	51928.52	11089.72	8344.22	24457.45	3266.06	11702.89	4498.89	1031.38	1073.54	80885.64	15387.95	21121.35	550.25	1604.22	4965.68	4088.35	1.62	19.02	10.25	1.44	1.28	0.0	344.85	16083.2	26.59	96.42	10.72	38.37	6.06	1.34	13.36	0.54	0.07	0.01	0.0	0.0	0.11	0.47	1.3	2.37	1.37
Ta2qVWn1S3UODm1jTqGOig3cI13H6grgLAuSq6Evd5quYGg	Skrollex	SILVER I	DUO_CARRY	BOTTOM	54	6.68	6.36	9.38	10602.03	9711.53	33847.83	7915.79	6896.25	65600.01	9332.97	9512.7	4730.79	563.88	617.33	104179.29	17813.29	17027.06	533.17	4287.88	9742.78	2451.28	2.08	23.97	10.75	1.94	0.96	0.0	176.68	9891.44	26.89	110.73	11.64	423.66	6.22	1.41	13.46	0.79	0.1	0.0	0.0	0.0	0.26	1.34	1.66	3.12	1.55
VxVTh6A2BctGDTpo-AG20NkRzIimygVvH_8YYs6cdWa5F9U	SeraphimIV	SILVER I	DUO_CARRY	BOTTOM	49	5.8	5.59	8.0	10801.44	9902.68	10708.95	2442.46	6852.29	90394.27	12548.11	12832.42	8029.54	1371.98	1109.88	109133.49	16363.28	20795.46	649.67	3272.78	9169.06	4788.28	2.73	18.24	8.59	1.53	1.11	0.0	133.85	15629.36	14.83	130.78	11.11	396.56	6.79	0.72	13.73	0.66	0.06	0.0	0.0	0.0	0.18	1.14	1.42	2.69	1.41
2yg1Ym5V0iqURhYk4M47jCtpsI0Za4IXlo-WvgANss6n_60	DarkAvengers	SILVER I	DUO_SUPPORT	BOTTOM	49	5.73	5.33	11.91	9601.47	8565.6	40815.67	16253.77	5865.27	10202.02	1810.19	10778.2	4508.75	1242.34	1112.76	55527.3	19307.04	17757.07	660.78	898.22	2677.73	2877.73	1.59	48.53	19.75	3.89	2.51	0.0	304.28	15083.76	40.83	38.96	4.1	21.7	2.23	0.16	13.41	0.42	0.01	0.0	0.0	0.0	0.11	0.41	1.32	2.67	1.25
v1giXofixD-rG8D415DESK9xRDrGyjh3OqWWP2zpsMFqNOk	ramirez6666	SILVER I	SOLO	MID	61	13.9	7.44	5.97	13906.76	12764.34	40057.27	8451.84	9913.06	89657.9	17168.73	20319.42	9424.42	2804.55	1699.56	139140.31	28425.91	31932.9	475.35	5368.18	9758.7	10892.07	1.09	10.52	6.1	0.44	0.0	0.0	197.49	22580.46	21.26	128.81	28.76	190.33	17.66	6.43	14.87	1.98	0.32	0.08	0.03	0.0	0.45	2.02	3.0	5.56	2.03
GIwkoIx3eX7jv95ZWr-W05PnMq6JZUBPOFLRA0YZNHhbzj8	43ZY	SILVER I	SOLO	TOP	55	7.72	5.03	8.28	10895.79	9826.78	39119.94	11587.12	7964.96	55448.29	7366.71	11625.78	6330.7	1340.24	1165.61	100899.61	20294.73	20757.14	609.08	2639.34	6501.49	2954.41	1.18	15.41	7.61	1.34	0.28	0.0	334.64	24561.02	25.81	109.82	16.35	149.33	9.51	2.63	13.92	0.58	0.09	0.01	0.01	0.0	0.13	0.98	1.83	3.63	1.49
A35W_rypk56Fu0q16RfcJ-2QTDnPi6k6KQxuY0GJfsyNd_s	IIMercutioII	SILVER III	SOLO	MID	46	4.86	6.19	7.37	10189.74	9333.86	46243.36	10057.21	8380.94	52442.54	4396.28	14412.57	9161.9	1780.91	1397.68	107848.78	16235.28	24192.02	622.34	3960.65	11117.27	4672.97	0.99	30.4	14.03	2.61	2.44	0.0	277.95	21712.78	30.13	105.59	16.27	21.64	7.79	1.17	14.09	0.37	0.05	0.0	0.0	0.0	0.38	1.6	1.07	2.4	1.25
NfG1R-KjvqPby3Gbc48WXTzrnDzyfx4GMEWjaKU4hXbnNt8	Muda Muda Мuda	SILVER III	DUO_SUPPORT	BOTTOM	58	7.93	5.89	12.61	10729.06	9651.45	54966.89	18700.27	7583.66	19451.08	3535.35	10288.4	5363.07	2023.44	742.86	79781.98	24260.05	18615.81	635.52	2020.17	4919.65	5399.03	2.07	35.87	16.82	2.29	1.87	0.0	248.99	12042.77	45.04	64.74	10.27	15.71	6.17	1.26	13.82	0.65	0.08	0.0	0.0	0.0	0.09	0.59	1.86	3.61	1.46
a3o-vY22bxcNMSpgmr67lgCjS36CwsMx7_5gOjEzIO0Tbdo	EasyКарра	SILVER III	DUO_SUPPORT	BOTTOM	54	4.02	4.73	9.35	8640.0	7694.18	17885.68	6967.97	5076.63	36192.12	5060.77	8338.26	3751.89	665.5	642.68	57830.54	12695.02	14058.36	634.62	1668.4	4303.01	1942.99	2.13	29.08	12.99	1.87	1.55	0.0	120.28	11380.69	22.99	58.36	7.63	173.26	4.6	0.52	12.4	0.33	0.02	0.0	0.0	0.0	0.09	0.49	0.9	1.93	1.09
tjKA6Zgj7UG_lgYMGV4PqKUFBHohF14pkG5wxQJSC9eC7Bo	Mitsuyuki	SILVER III	SOLO	MID	49	6.93	7.43	11.16	10379.5	9535.72	77593.78	19562.62	6412.54	23096.72	3722.78	10427.43	4633.21	666.83	826.16	105324.39	23952.92	17667.13	504.36	2211.08	4231.84	2195.5	1.25	21.26	9.55	2.09	0.72	0.0	317.26	13183.43	48.77	95.45	11.83	48.51	6.61	2.32	14.01	0.49	0.05	0.01	0.0	0.0	0.14	0.76	1.57	3.12	1.34
8H87w_aMoL6pRcco6nSue2UjIHX8pOYIDCk4oIf3sTjDjMc	DozaNarkoza2k17	SILVER III	DUO_CARRY	BOTTOM	48	8.93	8.94	7.46	12244.35	11170.88	35674.3	7409.4	9437.66	100530.98	16651.36	12349.12	4469.47	642.9	1059.14	140675.41	24704.43	22846.74	458.34	5652.58	9439.23	3661.27	1.75	15.61	9.12	0.84	0.09	0.0	165.91	12366.58	15.71	146.46	10.5	538.32	5.55	2.19	14.11	1.32	0.22	0.04	0.01	0.0	0.26	1.75	1.88	3.42	1.7
HcdeFJnIDeajA739uU8JLmKJ5Jn3WJFpZBEuaK3Q6q_jxIo	Toradon	SILVER III	NONE	JUNGLE	53	10.14	5.92	7.83	12432.41	11238.01	56694.43	12478.98	7788.77	65470.79	9332.8	15566.32	7165.99	1330.75	1301.27	129332.03	23143.26	24657.22	633.42	2140.99	10530.15	7126.85	1.92	12.98	6.52	0.91	0.25	0.0	175.19	14855.24	14.09	88.73	58.86	226.99	42.84	5.12	14.5	1.21	0.19	0.04	0.02	0.0	0.29	0.69	2.37	4.44	1.8
4L-2IvTErHrLeSrA-4FV82ynxqzKEA3og5eKOBbjSQ9ck2w	SsWart	SILVER III	DUO_SUPPORT	BOTTOM	53	3.97	6.31	12.32	8940.74	8164.25	51474.41	14182.12	5025.22	7613.12	677.45	15524.51	3172.72	790.91	1064.1	62261.1	15651.2	21614.71	612.87	1830.59	4039.44	2920.41	1.94	36.9	18.26	1.93	1.16	0.0	135.21	20912.01	36.8	37.23	12.91	2.74	7.43	1.56	12.9	0.2	0.01	0.01	0.0	0.0	0.09	0.53	0.84	1.78	1.12
ouzU_mfnL-yGKCl_TGRAsGqspzdbeL43lABCg3lS3ipevyk	DestrLove	SILVER III	SOLO	TOP	42	4.71	7.26	9.06	9660.06	8881.17	25541.45	5310.93	8252.73	67678.64	9679.73	14238.35	6626.69	971.97	1542.03	99847.55	15963.31	24034.04	584.04	1569.03	6006.63	4221.82	1.68	15.79	7.46	0.97	0.72	0.0	280.97	19486.87	23.45	102.78	14.02	161.59	9.0	1.2	13.69	0.48	0.08	0.01	0.0	0.0	0.1	0.56	1.18	2.04	1.33
CUO4WqofZfi85trAF1l1uM-7fM7cWFFT0DUnggfr5W9Xji4	Счастливая Вымра	SILVER III	DUO_CARRY	BOTTOM	43	7.65	6.74	9.84	11396.99	10454.38	20907.64	5978.16	8063.84	86112.23	12702.28	14554.91	6886.59	1070.41	1141.46	113907.17	19751.49	23760.99	607.26	3727.86	8046.74	5865.48	2.41	20.16	10.06	1.46	0.51	0.0	180.48	16146.03	21.55	110.98	22.42	299.85	13.86	2.68	13.83	0.83	0.13	0.01	0.0	0.0	0.21	1.28	1.75	3.47	1.63
mZlHzD0QXpIOksKF_6G5otPOSQzvP-FXOjTSmJFi--HE1x0	Gaius Gannicus	SILVER III	DUO_CARRY	BOTTOM	49	6.43	7.66	8.77	11925.23	10930.37	19681.23	4909.17	8745.73	101421.0	11403.53	14420.26	9943.69	1138.73	1225.58	131046.62	17452.13	24392.58	518.5	3637.05	9567.47	5385.03	2.6	23.51	9.99	2.08	1.31	0.0	269.67	17659.33	22.22	128.14	22.21	269.65	13.07	2.73	14.21	0.8	0.16	0.05	0.0	0.0	0.27	1.17	1.59	2.47	1.44
MYkeDlCM-l4c7LwhY5XMJd2a3GI4p-ox3iEluWXWdW4fUps	DarkDestoyer	SILVER III	SOLO	TOP	41	6.42	5.17	7.49	9670.03	8819.56	21271.55	5134.79	7991.13	48386.1	9303.83	12968.84	6512.4	1867.37	1298.0	76170.69	16306.71	22258.83	596.26	2091.82	4346.14	4289.16	1.22	13.44	7.42	0.92	0.21	0.0	142.35	18646.86	17.6	95.69	7.43	14.16	3.97	1.28	13.38	0.41	0.07	0.01	0.0	0.0	0.11	0.58	1.46	3.27	1.24
UjLqHudcOj7hmuijdMhr5EhtW8YdRj43-E6FOOjzDQlX6yM	KaN174	SILVER III	SOLO	BOTTOM	47	7.39	7.51	9.79	10820.34	9925.37	39507.3	8809.87	9062.43	52947.35	8362.86	16512.45	7762.69	1636.68	1665.57	100218.27	18810.17	27241.33	564.98	2898.5	7200.22	8336.91	1.93	26.0	11.55	1.81	1.42	0.0	229.04	23283.04	28.65	85.5	22.26	74.91	15.16	1.9	14.12	0.73	0.09	0.01	0.0	0.0	0.23	1.0	1.71	2.98	1.43
0mGQjoDNk7-RVw832qGwE2R_MMhxz_IUhWRNXFyrTe05gk4	Doldidol	SILVER III	DUO_SUPPORT	BOTTOM	47	3.4	7.23	11.69	8842.87	8222.53	26977.61	7116.01	8437.48	31777.71	4729.29	12586.8	5560.34	803.01	1448.83	64316.47	12649.06	22474.03	515.84	2562.18	5012.77	3461.69	2.75	36.75	15.73	3.24	3.88	0.0	228.71	27788.9	33.76	71.28	3.46	3.78	0.87	0.65	13.13	0.24	0.03	0.0	0.0	0.0	0.11	0.87	0.67	1.32	0.99
CibWjVTYWAEpHZaetJCfL70paP3yYWwRDJEKlni_2efOeLM	ДОННЫЙ ДРОЗД	SILVER III	SOLO	MID	46	5.97	5.38	8.4	11644.42	10558.95	127911.76	22437.02	7462.35	11685.37	1911.56	10389.71	3782.96	476.66	959.18	143380.71	24825.88	18812.12	761.78	4208.95	8875.13	4645.22	2.89	15.88	10.41	0.65	0.0	0.0	195.72	12079.1	14.52	160.38	4.33	0.0	2.0	0.88	15.06	0.63	0.09	0.01	0.0	0.0	0.33	1.25	1.46	2.87	1.42
L46J1dd8LSdvGEWG1ZfTv9AdG_1aUCWhGZMYZjgD4zLGyxw	KuM08	SILVER III	DUO_SUPPORT	BOTTOM	45	3.51	6.96	9.54	7749.85	6962.25	28496.76	11112.72	7291.57	5006.19	1294.22	9761.8	3326.04	781.15	774.49	36829.82	13188.7	17828.58	497.67	1064.4	3972.37	1290.52	1.45	38.88	27.93	1.04	0.3	0.0	106.5	11542.59	23.81	27.32	2.4	0.0	0.22	0.21	11.69	0.19	0.02	0.0	0.0	0.0	0.02	0.22	0.79	1.36	1.04
U6Hd2IiqnLNQLwq7u6QTZoySIr_bLBqzQdI_vb8oaBqrfXk	ReySolo	SILVER III	SOLO	MID	50	8.68	7.66	6.52	11401.21	10309.28	38136.09	8368.9	9529.8	70276.07	10493.56	17117.04	7596.6	1847.68	1685.73	116009.4	20710.81	28333.44	503.98	2556.99	7064.01	6852.65	1.14	12.27	5.99	1.08	0.84	0.0	173.63	22214.17	21.2	109.66	26.94	171.4	17.29	4.13	13.94	0.97	0.13	0.03	0.0	0.0	0.12	0.63	1.97	3.48	1.55
